split,stem,class_id,class_name,area_pixels,area_ratio,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,bbox_area_ratio
train,00001759,96,tomato,5742,0.029205322265625,129,264,80,92,7360,0.037434895833333336
train,00001760,10,bread,11170,0.12411111111111112,88,144,137,111,15207,0.16896666666666665
train,00001760,24,coffee,1657,0.01841111111111111,108,22,71,33,2343,0.026033333333333332
train,00001761,11,broccoli,13464,0.0684814453125,333,228,135,156,21060,0.10711669921875
train,00001761,15,carrot,11870,0.060373942057291664,41,207,190,123,23370,0.118865966796875
train,00001761,23,cilantro mint,8486,0.043162027994791664,127,24,111,116,12876,0.06549072265625
train,00001761,27,cucumber,20764,0.10561116536458333,172,254,208,130,27040,0.13753255208333334
train,00001761,68,pepper,10132,0.051534016927083336,59,118,125,126,15750,0.080108642578125
train,00001761,82,sauce,25063,0.12747701009114584,157,70,195,197,38415,0.1953887939453125
train,00001761,96,tomato,15374,0.07819620768229167,315,82,126,184,23184,0.117919921875
train,00001762,23,cilantro mint,17964,0.11974722696245733,0,16,155,277,42935,0.2862028050341297
train,00001762,74,potato,10490,0.06992587457337884,86,237,261,56,14616,0.09742960750853243
train,00001762,89,soup,16219,0.10811513438566553,377,121,135,158,21330,0.14218483361774745
train,00001762,92,steak,58844,0.39225149317406144,45,15,360,278,100080,0.6671288395904437
train,00001762,96,tomato,12005,0.0800247973549488,99,0,316,75,23700,0.15798314846416384
train,00001763,23,cilantro mint,18746,0.09534708658854167,276,109,236,170,40120,0.20406087239583334
train,00001763,51,lemon,19551,0.0994415283203125,335,3,177,202,35754,0.181854248046875
train,00001763,51,lemon,8906,0.045298258463541664,0,334,222,50,11100,0.05645751953125
train,00001763,62,other ingredients,17180,0.08738199869791667,0,25,105,211,22155,0.1126861572265625
train,00001763,73,pork,23725,0.12067159016927083,75,3,272,156,42432,0.2158203125
train,00001763,80,rice,77336,0.3933512369791667,43,58,458,326,149308,0.7594197591145834
train,00001764,12,cabbage,30117,0.1531829833984375,0,0,225,206,46350,0.235748291015625
train,00001764,15,carrot,6781,0.034489949544270836,0,144,87,123,10701,0.0544281005859375
train,00001764,15,carrot,2770,0.014088948567708334,465,149,47,81,3807,0.0193634033203125
train,00001764,15,carrot,41705,0.21212259928385416,174,196,338,188,63544,0.3232014973958333
train,00001764,74,potato,10500,0.05340576171875,162,20,134,119,15946,0.08110555013020833
train,00001764,76,pumpkin,10183,0.051793416341145836,259,9,169,103,17407,0.08853658040364583
train,00001764,92,steak,60978,0.310150146484375,40,58,466,318,148188,0.75372314453125
train,00001765,17,cauliflower,4705,0.023930867513020832,289,120,131,63,8253,0.0419769287109375
train,00001765,17,cauliflower,14826,0.075408935546875,116,172,183,136,24888,0.1265869140625
train,00001765,17,cauliflower,15280,0.07771809895833333,298,221,166,156,25896,0.1317138671875
train,00001765,74,potato,22356,0.11370849609375,250,0,208,174,36192,0.18408203125
train,00001765,82,sauce,32712,0.1663818359375,141,147,311,237,73707,0.3748931884765625
train,00001765,82,sauce,1185,0.0060272216796875,104,205,45,45,2025,0.0102996826171875
train,00001765,92,steak,29435,0.14971415201822916,0,45,258,181,46698,0.237518310546875
train,00001766,11,broccoli,1138583,0.14249615031878765,1235,0,1922,980,1883560,0.2357316496860182
train,00001766,11,broccoli,27595,0.003453574546648725,0,265,186,223,41478,0.005191062331795463
train,00001766,21,chicken duck,3461467,0.4332101585528002,11,647,3253,1574,5120222,0.6408069712770729
train,00001766,80,rice,796376,0.09966819652697681,58,248,1477,843,1245111,0.15582836228854285
train,00001767,11,broccoli,28021,0.14252217610677084,263,0,249,219,54531,0.2773590087890625
train,00001767,11,broccoli,1577,0.008021036783854166,437,242,75,50,3750,0.019073486328125
train,00001767,21,chicken duck,106352,0.5409342447916666,0,107,512,270,138240,0.703125
train,00001767,25,corn,26799,0.1363067626953125,0,0,179,204,36516,0.18572998046875
train,00001767,96,tomato,11119,0.056554158528645836,117,0,235,77,18095,0.09203592936197917
train,00001768,10,bread,54762,0.278533935546875,42,17,401,355,142355,0.7240549723307291
train,00001768,15,carrot,12819,0.0652008056640625,273,0,190,140,26600,0.13529459635416666
train,00001768,15,carrot,33422,0.16999308268229166,320,113,192,271,52032,0.2646484375
train,00001768,15,carrot,11097,0.0564422607421875,50,307,330,77,25410,0.129241943359375
train,00001768,27,cucumber,28216,0.14351399739583334,0,0,313,200,62600,0.3184000651041667
train,00001768,45,ice cream,26613,0.1353607177734375,106,36,238,204,48552,0.2469482421875
train,00001769,3,asparagus,538787,0.06743037033032168,0,1151,639,1297,828783,0.10372400338811995
train,00001769,21,chicken duck,471870,0.05905556156286044,0,0,820,1141,935620,0.1170948873830578
train,00001769,21,chicken duck,3604703,0.45113645693162885,509,0,1870,2448,4577760,0.5729166666666666
train,00001769,52,lettuce,511383,0.06400069985101883,0,0,954,2312,2205648,0.2760416666666667
train,00001769,52,lettuce,1873109,0.2344236841999872,1459,308,1805,2140,3862700,0.48342534521978725
train,00001769,68,pepper,46169,0.005778151231897988,2131,1200,237,425,100725,0.012605953839869281
train,00001769,96,tomato,89012,0.011140046296296295,2033,1796,425,652,277100,0.03467967047930283
train,00001770,11,broccoli,20729,0.3162994384765625,0,136,251,120,30120,0.4595947265625
train,00001770,64,pasta,312,0.0047607421875,58,12,25,24,600,0.0091552734375
train,00001770,64,pasta,2825,0.0431060791015625,133,20,112,70,7840,0.11962890625
train,00001770,64,pasta,3373,0.0514678955078125,157,95,97,100,9700,0.14801025390625
train,00001770,64,pasta,1786,0.027252197265625,37,110,48,69,3312,0.050537109375
train,00001770,96,tomato,23673,0.3612213134765625,0,0,229,161,36869,0.5625762939453125
train,00001771,11,broccoli,5537,0.028089488636363635,125,4,131,101,13231,0.06712155032467533
train,00001771,11,broccoli,30038,0.1523843344155844,9,184,225,201,45225,0.22942877435064934
train,00001771,17,cauliflower,26590,0.1348924512987013,6,51,228,155,35340,0.17928165584415584
train,00001771,74,potato,21542,0.10928368506493506,220,1,279,114,31806,0.16135349025974027
train,00001771,74,potato,37227,0.18885450487012986,183,253,329,132,43428,0.2203125
train,00001771,83,sausage,43902,0.22271712662337662,222,87,290,202,58580,0.29717938311688313
train,00001771,91,spring onion,3466,0.01758319805194805,277,1,147,57,8379,0.04250710227272727
train,00001772,19,cheese butter,4271,0.06819633390815609,0,128,131,64,8384,0.13386983457878265
train,00001772,21,chicken duck,6845,0.1092961614613272,14,28,135,102,13770,0.21986970684039087
train,00001772,52,lettuce,9024,0.14408890592067447,0,0,174,133,23142,0.369515232803219
train,00001772,53,mango,7040,0.11240978476080986,140,109,148,81,11988,0.19141598007281088
train,00001772,69,pie,8102,0.12936705626876158,171,15,133,120,15960,0.2548380915884269
train,00001772,82,sauce,1977,0.031567350067062655,116,47,76,35,2660,0.04247301526473782
train,00001772,96,tomato,6059,0.09674586446956633,41,103,108,79,8532,0.13623299482659512
train,00001773,15,carrot,7771,0.039525349934895836,304,222,166,82,13612,0.06923421223958333
train,00001773,18,celery stick,4371,0.0222320556640625,325,208,180,79,14220,0.07232666015625
train,00001773,27,cucumber,19010,0.09668986002604167,30,208,284,91,25844,0.13144938151041666
train,00001773,52,lettuce,665,0.0033823649088541665,51,110,42,32,1344,0.0068359375
train,00001773,52,lettuce,1293,0.0065765380859375,55,155,40,62,2480,0.012613932291666666
train,00001773,52,lettuce,406,0.0020650227864583335,393,169,43,39,1677,0.0085296630859375
train,00001773,62,other ingredients,3719,0.018915812174479168,19,115,89,120,10680,0.0543212890625
train,00001773,62,other ingredients,5629,0.028630574544270832,349,116,85,95,8075,0.041071573893229164
train,00001773,69,pie,32717,0.16640726725260416,33,69,408,158,64464,0.327880859375
train,00001774,11,broccoli,30310,0.0019096214173964937,842,606,253,220,55660,0.0035067478750342735
train,00001774,11,broccoli,245608,0.015474044773471396,1058,647,803,784,629552,0.039663674779439044
train,00001774,11,broccoli,454569,0.02863921801664489,3250,919,1218,703,856254,0.05394658453089466
train,00001774,11,broccoli,946160,0.059610933694617826,753,1013,1629,1248,2032992,0.1280846276672957
train,00001774,11,broccoli,32642,0.0020565444508959534,4583,1576,226,294,66444,0.004186172400445154
train,00001774,64,pasta,6575035,0.41424703583409944,356,344,4956,2644,13103664,0.8255703537039725
train,00001775,3,asparagus,62887,0.3093858233627204,0,113,512,251,128512,0.6322418136020151
train,00001775,3,asparagus,2802,0.013785028337531487,239,122,82,57,4674,0.022994726070528968
train,00001775,19,cheese butter,22800,0.11216939546599496,124,95,257,249,63993,0.31482702298488663
train,00001775,69,pie,41630,0.2048075409319899,0,0,423,122,51606,0.2538865711586902
train,00001775,96,tomato,13467,0.06625373897984886,277,97,139,171,23769,0.11693659477329975
train,00001775,96,tomato,289,0.0014217962846347608,170,112,39,12,468,0.0023024244332493704
train,00001775,96,tomato,1302,0.006405462846347607,152,123,57,38,2166,0.010656092569269521
train,00001775,96,tomato,3206,0.015772591309823676,22,124,77,53,4081,0.020077337846347607
train,00001775,96,tomato,3683,0.01811929313602015,113,196,79,60,4740,0.023319426952141058
train,00001776,15,carrot,2478,0.012603759765625,66,64,62,66,4092,0.02081298828125
train,00001776,15,carrot,6920,0.035196940104166664,0,125,104,127,13208,0.06717936197916667
train,00001776,15,carrot,17947,0.09128316243489583,15,254,249,130,32370,0.164642333984375
train,00001776,15,carrot,5645,0.028711954752604168,325,309,181,75,13575,0.0690460205078125
train,00001776,60,onion,2127,0.0108184814453125,310,24,82,79,6478,0.032948811848958336
train,00001776,60,onion,695,0.0035349527994791665,449,163,54,35,1890,0.009613037109375
train,00001776,60,onion,8943,0.0454864501953125,0,215,107,125,13375,0.06802876790364583
train,00001776,60,onion,8691,0.0442047119140625,218,312,145,72,10440,0.0531005859375
train,00001776,74,potato,13293,0.0676116943359375,130,22,198,86,17028,0.08660888671875
train,00001776,74,potato,34195,0.17392476399739584,332,40,180,299,53820,0.27374267578125
train,00001776,74,potato,4121,0.020960489908854168,4,79,86,71,6106,0.031056722005208332
train,00001776,74,potato,754,0.0038350423177083335,22,197,59,31,1829,0.009302775065104166
train,00001776,74,potato,3326,0.016916910807291668,162,311,63,69,4347,0.0221099853515625
train,00001776,92,steak,52781,0.2684580485026042,80,101,378,214,80892,0.41143798828125
train,00001777,3,asparagus,55453,0.2820485432942708,46,173,456,211,96216,0.4893798828125
train,00001777,26,crab,25265,0.12850443522135416,110,70,299,144,43056,0.218994140625
train,00001777,45,ice cream,9524,0.048441569010416664,146,16,148,111,16428,0.08355712890625
train,00001777,52,lettuce,6264,0.0318603515625,337,79,137,123,16851,0.0857086181640625
train,00001777,52,lettuce,2958,0.015045166015625,64,106,62,81,5022,0.025543212890625
train,00001777,96,tomato,6732,0.03424072265625,267,22,104,90,9360,0.047607421875
train,00001778,13,cake,41369,0.3352159468438538,0,52,223,218,48614,0.3939226967020501
train,00001778,13,cake,8344,0.06761202495745888,295,82,115,104,11960,0.09691272992464144
train,00001778,23,cilantro mint,1965,0.0159225346406288,216,104,45,79,3555,0.028806417632282637
train,00001778,24,coffee,3202,0.025946033546714205,112,2,70,62,4340,0.03516732841747022
train,00001778,51,lemon,2834,0.022964103395186775,244,22,60,61,3660,0.029657240093995625
train,00001779,9,blueberry,5206,0.025741693037974682,379,212,97,93,9021,0.04460541930379747
train,00001779,13,cake,95989,0.47462915348101264,44,32,394,353,139082,0.6877076740506329
train,00001779,93,strawberry,2285,0.011298457278481012,348,63,88,73,6424,0.03176424050632912
train,00001779,93,strawberry,10677,0.052793710443037975,422,102,90,157,14130,0.0698674841772152
train,00001780,20,cherry,21530,0.0030418678566261573,2231,318,198,221,43758,0.006182352701822917
train,00001780,41,grape,11797,0.001666740134910301,1871,274,200,135,27000,0.003814697265625
train,00001780,49,kiwi,28383,0.004010094536675347,1954,318,331,182,60242,0.008511296025028935
train,00001780,54,melon,38057,0.005376886438440393,1650,333,306,199,60894,0.008603413899739584
train,00001780,54,melon,16807,0.0023745784053096066,2315,469,182,189,34398,0.00485992431640625
train,00001780,54,melon,12884,0.001820317021122685,2424,630,153,195,29835,0.004215240478515625
train,00001780,54,melon,19524,0.002758449978298611,2217,970,232,157,36424,0.005146167896412037
train,00001780,54,melon,3881,0.0005483274106626157,2040,977,130,60,7800,0.001102023654513889
train,00001780,54,melon,46750,0.006605077672887732,1827,1062,246,278,68388,0.009662204318576388
train,00001780,61,orange,350986,0.04958908646195023,1591,218,899,795,714705,0.10097715589735243
train,00001780,69,pie,1172935,0.16571821989836516,283,675,1608,1031,1657848,0.2342291937934028
train,00001780,78,raspberry,44662,0.006310074417679398,1714,110,244,259,63196,0.008928652162905093
train,00001780,78,raspberry,26603,0.0037586070873119213,2172,421,197,224,44128,0.006234628182870371
train,00001780,78,raspberry,11209,0.0015836645055700232,1819,440,146,132,19272,0.002722846137152778
train,00001780,78,raspberry,135926,0.019204316315827547,1858,921,662,411,272082,0.03844112820095486
train,00001781,10,bread,1948,0.012175,353,54,32,91,2912,0.0182
train,00001781,10,bread,972,0.006075,132,69,21,81,1701,0.01063125
train,00001781,10,bread,3649,0.02280625,169,154,173,34,5882,0.0367625
train,00001781,10,bread,3783,0.02364375,53,181,172,132,22704,0.1419
train,00001781,10,bread,2192,0.0137,242,192,77,115,8855,0.05534375
train,00001781,19,cheese butter,46690,0.2918125,61,30,297,283,84051,0.52531875
train,00001781,20,cherry,816,0.0051,213,59,45,29,1305,0.00815625
train,00001781,20,cherry,789,0.00493125,146,192,57,27,1539,0.00961875
train,00001781,41,grape,10712,0.06695,13,56,119,143,17017,0.10635625
train,00001782,65,peach,545330,0.14385435659778498,230,0,1383,534,738522,0.1948170963330632
train,00001782,65,peach,191877,0.050615851651134525,1649,0,399,545,217455,0.057363154629254454
train,00001782,65,peach,96903,0.025562354386142627,490,583,726,291,211266,0.055730538391410046
train,00001782,65,peach,74651,0.01969242765734738,1254,692,419,539,225841,0.05957532457117774
train,00001782,75,pudding,464471,0.12252430063141545,568,691,890,755,671950,0.1772558540991356
train,00001782,78,raspberry,110722,0.029207712891680174,1617,540,431,619,266789,0.07037712933887089
train,00001782,78,raspberry,66417,0.01752035428484603,1378,961,236,407,96052,0.02533786635602377
train,00001782,78,raspberry,56232,0.014833620340356565,332,1002,286,271,77506,0.02044555730010805
train,00001782,78,raspberry,186726,0.04925705277552674,536,1294,825,357,294525,0.07769369808549433
train,00001783,60,onion,20747,0.10552469889322917,3,0,296,248,73408,0.3733723958333333
train,00001783,60,onion,941,0.004786173502604167,293,93,72,47,3384,0.0172119140625
train,00001783,74,potato,28108,0.14296468098958334,293,0,219,202,44238,0.225006103515625
train,00001783,83,sausage,8560,0.043538411458333336,10,0,129,107,13803,0.0702056884765625
train,00001783,83,sausage,4117,0.020940144856770832,245,0,121,69,8349,0.0424652099609375
train,00001783,83,sausage,10775,0.054804484049479164,106,45,185,130,24050,0.12232462565104167
train,00001783,90,soy,70922,0.3607279459635417,100,105,388,279,108252,0.55059814453125
train,00001784,11,broccoli,15319,0.07791646321614583,88,138,155,176,27280,0.13875325520833334
train,00001784,21,chicken duck,43338,0.220428466796875,149,16,266,245,65170,0.3314717610677083
train,00001784,96,tomato,19808,0.10074869791666667,201,230,178,143,25454,0.12946573893229166
train,00001785,4,avocado,330128,0.06578729211304969,1460,1436,476,971,462196,0.09210555683093562
train,00001785,21,chicken duck,1416817,0.2823406492322212,45,201,1847,1190,2197930,0.4379993910060198
train,00001785,80,rice,977654,0.19482506568207325,246,1468,1121,1124,1260004,0.25109124706662583
train,00001786,11,broccoli,103395,0.5258941650390625,4,0,472,332,156704,0.7970377604166666
train,00001786,21,chicken duck,13899,0.0706939697265625,330,0,182,115,20930,0.10645548502604167
train,00001786,21,chicken duck,2913,0.0148162841796875,444,118,68,83,5644,0.028706868489583332
train,00001786,25,corn,14615,0.07433573404947917,0,0,256,153,39168,0.19921875
train,00001786,60,onion,1897,0.009648640950520834,391,4,100,70,7000,0.035603841145833336
