class_id_a,class_a,class_id_b,class_b,texture_similarity,texture_distance
45,ice cream,49,kiwi,-0.14605601855084127,1.1460560185508413
13,cake,36,french beans,-0.14677397690868554,1.1467739769086855
1,apple,13,cake,-0.1470149504204783,1.1470149504204783
48,king oyster mushroom,49,kiwi,-0.1481069944545057,1.1481069944545057
57,noodles,77,rape,-0.1482174227248072,1.1482174227248072
1,apple,88,snow peas,-0.14863898100226103,1.148638981002261
96,tomato,97,walnut,-0.1492159838856857,1.1492159838856857
81,salad,99,white button mushroom,-0.1501835389213988,1.1501835389213988
12,cabbage,82,sauce,-0.15102394358069016,1.1510239435806902
17,cauliflower,36,french beans,-0.1516803458866458,1.1516803458866458
97,walnut,100,white radish,-0.15234782292125248,1.1523478229212525
64,pasta,82,sauce,-0.15237483423990783,1.1523748342399078
44,hanamaki baozi,65,peach,-0.15434259338534018,1.1543425933853402
1,apple,38,fried meat,-0.1547100790810052,1.1547100790810052
26,crab,52,lettuce,-0.15477299462495653,1.1547729946249565
35,fish,46,juice,-0.15546815782940926,1.1554681578294093
55,milk,82,sauce,-0.15616214579760235,1.1561621457976023
18,celery stick,48,king oyster mushroom,-0.15693415296970148,1.1569341529697015
46,juice,73,pork,-0.15743185229746715,1.1574318522974671
43,hamburg,81,salad,-0.157455624784129,1.157455624784129
69,pie,78,raspberry,-0.15748476626953667,1.1574847662695367
6,banana,12,cabbage,-0.15773270650060156,1.1577327065006016
19,cheese butter,93,strawberry,-0.15813647006918785,1.1581364700691879
44,hanamaki baozi,61,orange,-0.15830470958285914,1.1583047095828591
18,celery stick,30,egg,-0.15867129627892673,1.1586712962789267
83,sausage,100,white radish,-0.15934721123905327,1.1593472112390533
22,chocolate,79,red beans,-0.1606921974780584,1.1606921974780584
75,pudding,100,white radish,-0.16073815071937103,1.160738150719371
57,noodles,89,soup,-0.16074732156710114,1.1607473215671011
18,celery stick,82,sauce,-0.16107393496682199,1.161073934966822
17,cauliflower,39,garlic,-0.16172627189193411,1.1617262718919341
19,cheese butter,42,green beans,-0.16199185404484284,1.1619918540448428
27,cucumber,68,pepper,-0.1621742606283001,1.1621742606283
18,celery stick,62,other ingredients,-0.16469058619206312,1.1646905861920631
75,pudding,91,spring onion,-0.1649993822513589,1.164999382251359
59,olives,66,peanut,-0.16549369341464804,1.165493693414648
41,grape,82,sauce,-0.16567864225317686,1.1656786422531769
44,hanamaki baozi,82,sauce,-0.16574127382818404,1.165741273828184
70,pineapple,82,sauce,-0.16704036895439622,1.1670403689543962
1,apple,69,pie,-0.16712530521648628,1.1671253052164863
26,crab,29,dried cranberries,-0.16723837881256398,1.167238378812564
17,cauliflower,22,chocolate,-0.16781356769778433,1.1678135676977843
52,lettuce,87,shrimp,-0.16852716669433576,1.1685271666943358
2,apricot,14,candy,-0.17033850488342206,1.170338504883422
31,egg tart,102,wonton dumplings,-0.17212364551084436,1.1721236455108444
56,milkshake,100,white radish,-0.17225957682955517,1.1722595768295552
7,bean sprouts,64,pasta,-0.17249923885920393,1.172499238859204
20,cherry,79,red beans,-0.17252442921239486,1.1725244292123949
28,date,54,melon,-0.1726530488140643,1.1726530488140643
46,juice,68,pepper,-0.17270375128881832,1.1727037512888183
68,pepper,101,wine,-0.17290732232145878,1.1729073223214588
79,red beans,100,white radish,-0.17347150120455335,1.1734715012045533
42,green beans,44,hanamaki baozi,-0.17373501322615637,1.1737350132261564
2,apricot,31,egg tart,-0.17386962229445024,1.1738696222944502
29,dried cranberries,42,green beans,-0.17398551115761118,1.1739855111576112
40,ginger,58,okra,-0.17480018342678494,1.174800183426785
14,candy,58,okra,-0.1753179485748224,1.1753179485748224
37,french fries,61,orange,-0.17576960282398857,1.1757696028239886
50,lamb,100,white radish,-0.17625804893800567,1.1762580489380057
25,corn,96,tomato,-0.1764040820086341,1.1764040820086341
3,asparagus,50,lamb,-0.17641648476864358,1.1764164847686436
15,carrot,73,pork,-0.17701266044958297,1.177012660449583
6,banana,56,milkshake,-0.17827375111789445,1.1782737511178945
89,soup,95,tofu,-0.17838848672784113,1.1783884867278411
4,avocado,89,soup,-0.17849300028964965,1.1784930002896497
49,kiwi,65,peach,-0.17865474946599091,1.178654749465991
42,green beans,51,lemon,-0.1791809909906399,1.1791809909906399
49,kiwi,92,steak,-0.1798607391187086,1.1798607391187086
40,ginger,93,strawberry,-0.17991274081362718,1.1799127408136272
20,cherry,101,wine,-0.18003320167012338,1.1800332016701234
43,hamburg,88,snow peas,-0.18037036039196663,1.1803703603919666
4,avocado,96,tomato,-0.18042323149026052,1.1804232314902605
0,almond,77,rape,-0.18118642344270786,1.1811864234427079
23,cilantro mint,27,cucumber,-0.18149062384762527,1.1814906238476253
32,eggplant,102,wonton dumplings,-0.1815020764818709,1.1815020764818709
9,blueberry,46,juice,-0.1815546318765826,1.1815546318765826
9,blueberry,54,melon,-0.18194019910384363,1.1819401991038436
13,cake,23,cilantro mint,-0.1830263572130666,1.1830263572130666
51,lemon,60,onion,-0.18310589872903393,1.183105898729034
69,pie,101,wine,-0.18344088948905668,1.1834408894890567
93,strawberry,100,white radish,-0.18380451342245063,1.1838045134224506
35,fish,78,raspberry,-0.18407476619419905,1.184074766194199
36,french beans,65,peach,-0.18476578225986628,1.1847657822598663
4,avocado,94,tea,-0.18493327423698958,1.1849332742369896
17,cauliflower,42,green beans,-0.18524413773442538,1.1852441377344254
67,pear,85,shellfish,-0.18657733112054942,1.1865773311205494
12,cabbage,58,okra,-0.1868573217144469,1.186857321714447
17,cauliflower,27,cucumber,-0.18701001842431975,1.1870100184243197
36,french beans,89,soup,-0.18701386991316382,1.1870138699131638
14,candy,82,sauce,-0.18757223401172407,1.187572234011724
35,fish,51,lemon,-0.18759090440262738,1.1875909044026274
22,chocolate,32,eggplant,-0.1876324286883888,1.1876324286883888
28,date,61,orange,-0.18823372362915602,1.188233723629156
3,asparagus,100,white radish,-0.18870516085032896,1.188705160850329
48,king oyster mushroom,57,noodles,-0.18878696490122704,1.188786964901227
4,avocado,57,noodles,-0.18882735835689113,1.1888273583568911
18,celery stick,56,milkshake,-0.1892030877765869,1.189203087776587
21,chicken duck,51,lemon,-0.18942201132141112,1.1894220113214111
7,bean sprouts,60,onion,-0.1896517246817877,1.1896517246817877
57,noodles,79,red beans,-0.18971423526991682,1.1897142352699168
31,egg tart,57,noodles,-0.18980817470674194,1.189808174706742
1,apple,62,other ingredients,-0.1912655981843019,1.1912655981843019
36,french beans,100,white radish,-0.19174704236341178,1.1917470423634118
25,corn,85,shellfish,-0.19263421490743693,1.192634214907437
26,crab,66,peanut,-0.1933389861371282,1.1933389861371282
16,cashew,55,milk,-0.19444264267543732,1.1944426426754373
63,oyster mushroom,88,snow peas,-0.1949364693654212,1.1949364693654212
30,egg,42,green beans,-0.19511546311598127,1.1951154631159813
66,peanut,102,wonton dumplings,-0.1959303406373909,1.195930340637391
41,grape,62,other ingredients,-0.19601670642934765,1.1960167064293477
26,crab,57,noodles,-0.19647698551632864,1.1964769855163286
57,noodles,61,orange,-0.1966551928703839,1.196655192870384
11,broccoli,56,milkshake,-0.19691286269950226,1.1969128626995023
87,shrimp,96,tomato,-0.1969872385556768,1.1969872385556768
54,melon,57,noodles,-0.19749961984221254,1.1974996198422125
16,cashew,54,melon,-0.1978145203976669,1.197814520397667
49,kiwi,53,mango,-0.19841459300816222,1.1984145930081622
17,cauliflower,44,hanamaki baozi,-0.19941205097351133,1.1994120509735113
38,fried meat,86,shiitake,-0.19970201070093951,1.1997020107009395
56,milkshake,81,salad,-0.19988831665444962,1.1998883166544496
45,ice cream,97,walnut,-0.20019140901560784,1.2001914090156078
2,apricot,11,broccoli,-0.20032832043671767,1.2003283204367177
23,cilantro mint,50,lamb,-0.2006518166632265,1.2006518166632265
40,ginger,66,peanut,-0.20073460596625337,1.2007346059662534
48,king oyster mushroom,65,peach,-0.20113332898732406,1.201133328987324
21,chicken duck,100,white radish,-0.20180494015625405,1.201804940156254
76,pumpkin,90,soy,-0.20210161694585027,1.2021016169458503
57,noodles,64,pasta,-0.20245929421585362,1.2024592942158536
1,apple,59,olives,-0.20327421710343696,1.203274217103437
74,potato,92,steak,-0.2033748354826055,1.2033748354826055
42,green beans,83,sausage,-0.20389787524357694,1.203897875243577
48,king oyster mushroom,93,strawberry,-0.20407888617164227,1.2040788861716423
3,asparagus,25,corn,-0.20418677362807736,1.2041867736280774
27,cucumber,91,spring onion,-0.20422136614700936,1.2042213661470094
11,broccoli,57,noodles,-0.20454373602248,1.20454373602248
48,king oyster mushroom,55,milk,-0.20465476014859596,1.204654760148596
78,raspberry,90,soy,-0.20478582594163397,1.204785825941634
2,apricot,6,banana,-0.20486350801768727,1.2048635080176873
46,juice,48,king oyster mushroom,-0.20531766558782527,1.2053176655878253
10,bread,83,sausage,-0.20562324554107514,1.2056232455410751
8,biscuit,100,white radish,-0.20589179097345722,1.2058917909734572
28,date,86,shiitake,-0.20699065118123805,1.206990651181238
7,bean sprouts,68,pepper,-0.20743544626160038,1.2074354462616004
8,biscuit,30,egg,-0.20758152476257385,1.2075815247625739
1,apple,3,asparagus,-0.20778095396279816,1.2077809539627982
48,king oyster mushroom,101,wine,-0.20932259101246808,1.209322591012468
78,raspberry,96,tomato,-0.2093512403259341,1.209351240325934
57,noodles,76,pumpkin,-0.20953192123172948,1.2095319212317295
26,crab,100,white radish,-0.21037386349302767,1.2103738634930277
38,fried meat,100,white radish,-0.21117259245816244,1.2111725924581624
15,carrot,38,fried meat,-0.21124833305076574,1.2112483330507657
28,date,49,kiwi,-0.21157714080385515,1.2115771408038551
20,cherry,46,juice,-0.21211066847694338,1.2121106684769434
41,grape,64,pasta,-0.21211447385583182,1.2121144738558318
1,apple,50,lamb,-0.2123473748910667,1.2123473748910667
77,rape,89,soup,-0.21283705991671753,1.2128370599167175
0,almond,53,mango,-0.21345644959092702,1.213456449590927
48,king oyster mushroom,70,pineapple,-0.21381318972445973,1.2138131897244597
46,juice,91,spring onion,-0.21459618834476069,1.2145961883447607
56,milkshake,88,snow peas,-0.2145974483362838,1.2145974483362838
18,celery stick,63,oyster mushroom,-0.21544053400465013,1.2154405340046501
1,apple,8,biscuit,-0.2159239225193177,1.2159239225193177
42,green beans,67,pear,-0.21749873117084118,1.2174987311708412
4,avocado,7,bean sprouts,-0.2175082205860821,1.217508220586082
27,cucumber,78,raspberry,-0.21790762490002802,1.217907624900028
42,green beans,93,strawberry,-0.2180163477769137,1.2180163477769137
24,coffee,36,french beans,-0.2182972420990299,1.21829724209903
56,milkshake,83,sausage,-0.21850182632342463,1.2185018263234246
37,french fries,53,mango,-0.21853884095809106,1.218538840958091
7,bean sprouts,25,corn,-0.21856500043869254,1.2185650004386925
68,pepper,89,soup,-0.21889488346256947,1.2188948834625695
27,cucumber,45,ice cream,-0.21895231220274414,1.2189523122027441
66,peanut,82,sauce,-0.2197448760136833,1.2197448760136833
10,bread,62,other ingredients,-0.2197998800654699,1.21979988006547
51,lemon,69,pie,-0.22019675885698486,1.2201967588569849
66,peanut,95,tofu,-0.2213466569045517,1.2213466569045517
2,apricot,18,celery stick,-0.22272671780682418,1.2227267178068242
29,dried cranberries,36,french beans,-0.2234243103347029,1.223424310334703
60,onion,89,soup,-0.22359990792545648,1.2235999079254565
21,chicken duck,78,raspberry,-0.2237456434282885,1.2237456434282885
45,ice cream,78,raspberry,-0.2237874609440107,1.2237874609440107
74,potato,95,tofu,-0.22402116071063194,1.224021160710632
34,fig,63,oyster mushroom,-0.2241123359653734,1.2241123359653734
21,chicken duck,76,pumpkin,-0.22475183053633963,1.2247518305363396
53,mango,99,white button mushroom,-0.22496234174206897,1.224962341742069
7,bean sprouts,87,shrimp,-0.224962641678762,1.224962641678762
3,asparagus,13,cake,-0.22510642211366338,1.2251064221136634
57,noodles,81,salad,-0.22562890820129322,1.2256289082012932
46,juice,69,pie,-0.2259175500161259,1.225917550016126
54,melon,82,sauce,-0.22626356508464185,1.2262635650846418
58,okra,88,snow peas,-0.22706407945777096,1.227064079457771
55,milk,90,soy,-0.22707631839880182,1.2270763183988018
3,asparagus,48,king oyster mushroom,-0.22732729859202894,1.227327298592029
13,cake,101,wine,-0.22784063571746072,1.2278406357174607
4,avocado,58,okra,-0.22821928456436757,1.2282192845643676
38,fried meat,97,walnut,-0.22823964505946814,1.2282396450594681
70,pineapple,86,shiitake,-0.22833246953478858,1.2283324695347886
22,chocolate,75,pudding,-0.2287350698233075,1.2287350698233075
39,garlic,77,rape,-0.22880754864864672,1.2288075486486467
10,bread,66,peanut,-0.2289458415571759,1.228945841557176
63,oyster mushroom,83,sausage,-0.22964465121552458,1.2296446512155246
52,lettuce,78,raspberry,-0.22973090660913087,1.2297309066091309
27,cucumber,54,melon,-0.22979704056866512,1.2297970405686651
6,banana,48,king oyster mushroom,-0.23008327225058878,1.2300832722505888
0,almond,8,biscuit,-0.23046820031457993,1.23046820031458
0,almond,11,broccoli,-0.230940335887591,1.230940335887591
61,orange,90,soy,-0.2311160554760543,1.2311160554760543
91,spring onion,101,wine,-0.23230075768330116,1.2323007576833012
60,onion,85,shellfish,-0.23304693391171627,1.2330469339117163
51,lemon,73,pork,-0.23328661302168796,1.233286613021688
0,almond,61,orange,-0.2334601610669842,1.2334601610669842
3,asparagus,38,fried meat,-0.23393151337879692,1.233931513378797
36,french beans,70,pineapple,-0.23408463072490315,1.2340846307249032
12,cabbage,41,grape,-0.23416926473386335,1.2341692647338633
38,fried meat,49,kiwi,-0.23498316128009167,1.2349831612800917
4,avocado,99,white button mushroom,-0.2354924640173497,1.2354924640173497
18,celery stick,87,shrimp,-0.23579617027759636,1.2357961702775964
10,bread,96,tomato,-0.23594864057622011,1.2359486405762201
80,rice,94,tea,-0.2365439252242283,1.2365439252242283
23,cilantro mint,81,salad,-0.23676887210646158,1.2367688721064616
7,bean sprouts,80,rice,-0.2376946740428303,1.2376946740428303
1,apple,23,cilantro mint,-0.23792532360011376,1.2379253236001138
1,apple,20,cherry,-0.2379850346590655,1.2379850346590655
10,bread,98,watermelon,-0.23855984912783956,1.2385598491278396
25,corn,62,other ingredients,-0.23864705642647666,1.2386470564264767
50,lamb,89,soup,-0.2388469508637694,1.2388469508637694
41,grape,56,milkshake,-0.23965252100243428,1.2396525210024343
22,chocolate,55,milk,-0.24030027180008373,1.2403002718000837
56,milkshake,71,pizza,-0.24032529827298,1.24032529827298
52,lettuce,62,other ingredients,-0.24053514852868663,1.2405351485286866
82,sauce,99,white button mushroom,-0.2407296612602441,1.240729661260244
10,bread,70,pineapple,-0.24177760809481819,1.2417776080948182
13,cake,74,potato,-0.24184554849971196,1.241845548499712
22,chocolate,76,pumpkin,-0.24191148617991098,1.241911486179911
14,candy,27,cucumber,-0.242411034517368,1.242411034517368
20,cherry,32,eggplant,-0.24307301563881878,1.2430730156388188
23,cilantro mint,70,pineapple,-0.2441196748741441,1.244119674874144
1,apple,90,soy,-0.2452889800448097,1.2452889800448097
39,garlic,55,milk,-0.24625724334655863,1.2462572433465586
27,cucumber,60,onion,-0.2466248049624804,1.2466248049624804
2,apricot,81,salad,-0.24700391422684587,1.2470039142268459
1,apple,79,red beans,-0.24717941458150805,1.247179414581508
2,apricot,88,snow peas,-0.24749875766477625,1.2474987576647762
32,eggplant,63,oyster mushroom,-0.24761566841431337,1.2476156684143134
35,fish,100,white radish,-0.24769250135869392,1.247692501358694
34,fig,39,garlic,-0.24904524831801433,1.2490452483180143
52,lettuce,64,pasta,-0.25011327981548503,1.250113279815485
48,king oyster mushroom,75,pudding,-0.2505362176461534,1.2505362176461534
80,rice,83,sausage,-0.25081637291543935,1.2508163729154393
4,avocado,62,other ingredients,-0.2511391854435616,1.2511391854435616
20,cherry,76,pumpkin,-0.2515533631645328,1.2515533631645328
22,chocolate,27,cucumber,-0.2531484580233603,1.2531484580233603
35,fish,76,pumpkin,-0.2536305347135508,1.2536305347135508
22,chocolate,71,pizza,-0.2544639372039912,1.2544639372039912
3,asparagus,70,pineapple,-0.25453358151018257,1.2545335815101826
63,oyster mushroom,77,rape,-0.25463122720084996,1.25463122720085
68,pepper,85,shellfish,-0.254665813982881,1.254665813982881
93,strawberry,94,tea,-0.25488529416381756,1.2548852941638176
1,apple,32,eggplant,-0.25573315980528033,1.2557331598052803
15,carrot,16,cashew,-0.2563068956258785,1.2563068956258785
21,chicken duck,54,melon,-0.25656447040170804,1.256564470401708
13,cake,43,hamburg,-0.2567237952225907,1.2567237952225907
50,lamb,74,potato,-0.2568927054114005,1.2568927054114005
66,peanut,88,snow peas,-0.2572148395465099,1.25721483954651
16,cashew,75,pudding,-0.257253929898571,1.257253929898571
24,coffee,58,okra,-0.2579593002799818,1.2579593002799818
12,cabbage,57,noodles,-0.25814398188626475,1.2581439818862648
9,blueberry,51,lemon,-0.25825543048826805,1.258255430488268
13,cake,99,white button mushroom,-0.25826501038214156,1.2582650103821416
60,onion,74,potato,-0.2596705755793005,1.2596705755793005
