class_id_a,class_a,class_id_b,class_b,color_similarity,color_distance
51,lemon,91,spring onion,-0.10994753052300932,1.1099475305230093
27,cucumber,51,lemon,-0.11053125697941701,1.110531256979417
58,okra,95,tofu,-0.11098848762887514,1.1109884876288751
28,date,99,white button mushroom,-0.11102456431537022,1.1110245643153702
27,cucumber,59,olives,-0.11129363239194201,1.111293632391942
18,celery stick,21,chicken duck,-0.11131082067669529,1.1113108206766953
60,onion,98,watermelon,-0.11144945728313171,1.1114494572831317
10,bread,43,hamburg,-0.11150406195373974,1.1115040619537397
80,rice,81,salad,-0.1116424905156086,1.1116424905156086
32,eggplant,65,peach,-0.11196101771200517,1.1119610177120052
4,avocado,70,pineapple,-0.11209061735909165,1.1120906173590916
78,raspberry,99,white button mushroom,-0.11288743247676125,1.1128874324767613
29,dried cranberries,48,king oyster mushroom,-0.1130020534068159,1.113002053406816
91,spring onion,99,white button mushroom,-0.11348795878396922,1.1134879587839692
10,bread,48,king oyster mushroom,-0.11393373937855222,1.1139337393785522
44,hanamaki baozi,98,watermelon,-0.11407250378936262,1.1140725037893626
60,onion,82,sauce,-0.11411055659218672,1.1141105565921867
21,chicken duck,102,wonton dumplings,-0.11505528502725659,1.1150552850272566
63,oyster mushroom,70,pineapple,-0.11515075184223922,1.1151507518422392
90,soy,91,spring onion,-0.11540243503852499,1.115402435038525
38,fried meat,61,orange,-0.11542760021889076,1.1154276002188908
2,apricot,30,egg,-0.11546482544365144,1.1154648254436514
44,hanamaki baozi,90,soy,-0.11584358572008524,1.1158435857200852
56,milkshake,81,salad,-0.11665919769109423,1.1166591976910942
13,cake,41,grape,-0.11687652171475049,1.1168765217147505
7,bean sprouts,55,milk,-0.11688499700082322,1.1168849970008232
43,hamburg,45,ice cream,-0.11832653324320197,1.118326533243202
3,asparagus,61,orange,-0.1186679859582267,1.1186679859582267
38,fried meat,89,soup,-0.11875266024990982,1.1187526602499098
3,asparagus,53,mango,-0.11907323145404436,1.1190732314540444
34,fig,36,french beans,-0.1190934648447437,1.1190934648447437
18,celery stick,82,sauce,-0.11920236461893596,1.119202364618936
3,asparagus,25,corn,-0.11957450157999361,1.1195745015799936
19,cheese butter,94,tea,-0.12021643665244697,1.120216436652447
27,cucumber,93,strawberry,-0.12055874589925786,1.1205587458992579
14,candy,61,orange,-0.1209005563500627,1.1209005563500627
9,blueberry,63,oyster mushroom,-0.12122738169353098,1.121227381693531
7,bean sprouts,78,raspberry,-0.12136313983880864,1.1213631398388086
65,peach,77,rape,-0.12143371328734576,1.1214337132873458
4,avocado,77,rape,-0.12227105622652745,1.1222710562265275
65,peach,81,salad,-0.12331746062063065,1.1233174606206306
51,lemon,96,tomato,-0.1233834341315756,1.1233834341315756
18,celery stick,96,tomato,-0.12357222059586892,1.123572220595869
43,hamburg,50,lamb,-0.12388261714600124,1.1238826171460012
12,cabbage,64,pasta,-0.123928081159274,1.123928081159274
30,egg,85,shellfish,-0.12412758592847672,1.1241275859284767
66,peanut,87,shrimp,-0.12414909512918948,1.1241490951291895
19,cheese butter,96,tomato,-0.12416572489478561,1.1241657248947856
87,shrimp,99,white button mushroom,-0.12503308404903768,1.1250330840490377
29,dried cranberries,61,orange,-0.1257224718694543,1.1257224718694543
66,peanut,73,pork,-0.12602840234720403,1.126028402347204
19,cheese butter,31,egg tart,-0.1267531785472933,1.1267531785472933
3,asparagus,44,hanamaki baozi,-0.1269131457087167,1.1269131457087167
31,egg tart,63,oyster mushroom,-0.12694021949182366,1.1269402194918237
54,melon,65,peach,-0.1269993089493009,1.126999308949301
0,almond,54,melon,-0.12729375862545877,1.1272937586254588
25,corn,36,french beans,-0.12772003760064754,1.1277200376006475
14,candy,97,walnut,-0.12806292477192782,1.1280629247719278
17,cauliflower,52,lettuce,-0.12828963984163688,1.1282896398416369
0,almond,93,strawberry,-0.12836250592246157,1.1283625059224616
71,pizza,93,strawberry,-0.12852888781002525,1.1285288878100252
28,date,90,soy,-0.12872827514878904,1.128728275148789
55,milk,90,soy,-0.1293024808908778,1.1293024808908778
15,carrot,45,ice cream,-0.13032517507149044,1.1303251750714904
35,fish,66,peanut,-0.130763875657667,1.130763875657667
7,bean sprouts,52,lettuce,-0.13079366411231397,1.130793664112314
36,french beans,53,mango,-0.13124308097047166,1.1312430809704717
20,cherry,27,cucumber,-0.13140044702721831,1.1314004470272183
7,bean sprouts,77,rape,-0.13208832411896076,1.1320883241189608
46,juice,59,olives,-0.13231304009188127,1.1323130400918813
27,cucumber,35,fish,-0.132359514942203,1.132359514942203
53,mango,92,steak,-0.13284396082334693,1.132843960823347
37,french fries,42,green beans,-0.1329756635722823,1.1329756635722823
29,dried cranberries,85,shellfish,-0.13343369861659182,1.1334336986165918
88,snow peas,93,strawberry,-0.13368369378406508,1.133683693784065
29,dried cranberries,60,onion,-0.1338568673770073,1.1338568673770073
93,strawberry,95,tofu,-0.13393204470590958,1.1339320447059096
80,rice,90,soy,-0.13484191866698403,1.134841918666984
20,cherry,48,king oyster mushroom,-0.1349417524810408,1.1349417524810408
2,apricot,40,ginger,-0.13527924409685466,1.1352792440968547
35,fish,48,king oyster mushroom,-0.13539357470599267,1.1353935747059927
34,fig,76,pumpkin,-0.13543650257563544,1.1354365025756354
97,walnut,100,white radish,-0.13544184035710938,1.1354418403571094
31,egg tart,102,wonton dumplings,-0.13623598151950067,1.1362359815195007
3,asparagus,65,peach,-0.13669202657703883,1.1366920265770388
19,cheese butter,44,hanamaki baozi,-0.13701552005515172,1.1370155200551517
43,hamburg,57,noodles,-0.1371386627652964,1.1371386627652964
61,orange,91,spring onion,-0.1383443225438148,1.1383443225438148
48,king oyster mushroom,69,pie,-0.13837747743287165,1.1383774774328717
24,coffee,45,ice cream,-0.13883893123797586,1.1388389312379759
41,grape,63,oyster mushroom,-0.13884629819598837,1.1388462981959884
77,rape,100,white radish,-0.1397286998614431,1.139728699861443
26,crab,44,hanamaki baozi,-0.13980868407983094,1.139808684079831
82,sauce,99,white button mushroom,-0.13982546758169523,1.1398254675816952
9,blueberry,67,pear,-0.13989442443217515,1.1398944244321751
53,mango,93,strawberry,-0.1399024043913546,1.1399024043913546
73,pork,85,shellfish,-0.1401837511018147,1.1401837511018147
86,shiitake,94,tea,-0.14101844134719843,1.1410184413471984
91,spring onion,93,strawberry,-0.1412257886435302,1.1412257886435302
44,hanamaki baozi,54,melon,-0.14131681276473218,1.1413168127647322
52,lettuce,69,pie,-0.14146711894159392,1.141467118941594
65,peach,74,potato,-0.14152298933720875,1.1415229893372087
19,cheese butter,81,salad,-0.14182627580768958,1.1418262758076896
85,shellfish,92,steak,-0.14193526738456685,1.1419352673845669
45,ice cream,85,shellfish,-0.14196743067139916,1.1419674306713992
36,french beans,89,soup,-0.14205241971867477,1.1420524197186748
37,french fries,68,pepper,-0.14205629853632096,1.142056298536321
59,olives,60,onion,-0.1421349458676877,1.1421349458676877
1,apple,102,wonton dumplings,-0.1429469002715924,1.1429469002715924
76,pumpkin,102,wonton dumplings,-0.14381617936597824,1.1438161793659782
64,pasta,65,peach,-0.14478827002755779,1.1447882700275578
1,apple,41,grape,-0.14490051326065978,1.1449005132606598
24,coffee,85,shellfish,-0.14543747470972757,1.1454374747097276
29,dried cranberries,34,fig,-0.14550703435289858,1.1455070343528986
66,peanut,69,pie,-0.1455666565347129,1.145566656534713
75,pudding,99,white button mushroom,-0.14562916599960918,1.1456291659996092
63,oyster mushroom,91,spring onion,-0.1456487400897939,1.145648740089794
32,eggplant,39,garlic,-0.14628158931266477,1.1462815893126648
12,cabbage,99,white button mushroom,-0.14628995322715266,1.1462899532271527
23,cilantro mint,81,salad,-0.1468489946895084,1.1468489946895084
88,snow peas,99,white button mushroom,-0.1471574498782824,1.1471574498782824
14,candy,99,white button mushroom,-0.14754416139634507,1.147544161396345
38,fried meat,49,kiwi,-0.14755152227026325,1.1475515222702632
0,almond,76,pumpkin,-0.14769275408984672,1.1476927540898467
32,eggplant,60,onion,-0.14811189180424877,1.1481118918042488
42,green beans,82,sauce,-0.14881925449348432,1.1488192544934843
86,shiitake,95,tofu,-0.14905475363912823,1.1490547536391282
26,crab,39,garlic,-0.14913845274214044,1.1491384527421404
31,egg tart,51,lemon,-0.14950082323803482,1.1495008232380348
31,egg tart,64,pasta,-0.1496482789060125,1.1496482789060125
44,hanamaki baozi,63,oyster mushroom,-0.14975739358588047,1.1497573935858805
91,spring onion,95,tofu,-0.1503684977981079,1.150368497798108
58,okra,63,oyster mushroom,-0.15040554230129777,1.1504055423012978
7,bean sprouts,76,pumpkin,-0.15071859457644443,1.1507185945764444
23,cilantro mint,65,peach,-0.15091324169449782,1.1509132416944978
52,lettuce,80,rice,-0.15124538237430296,1.151245382374303
30,egg,94,tea,-0.1516592821892444,1.1516592821892444
17,cauliflower,90,soy,-0.15196655057229225,1.1519665505722922
32,eggplant,94,tea,-0.1521425104441949,1.152142510444195
28,date,62,other ingredients,-0.1523503539920441,1.152350353992044
7,bean sprouts,23,cilantro mint,-0.15329340086477194,1.153293400864772
4,avocado,28,date,-0.15454639672858006,1.15454639672858
35,fish,49,kiwi,-0.15466762093058284,1.1546676209305828
19,cheese butter,52,lettuce,-0.15477681243435293,1.154776812434353
9,blueberry,82,sauce,-0.15490664346698502,1.154906643466985
58,okra,65,peach,-0.15495222397850927,1.1549522239785093
69,pie,88,snow peas,-0.15522375485799111,1.1552237548579911
6,banana,97,walnut,-0.1554978210925111,1.155497821092511
52,lettuce,83,sausage,-0.1556518128691078,1.1556518128691078
25,corn,68,pepper,-0.15573841721664428,1.1557384172166443
18,celery stick,44,hanamaki baozi,-0.15582455263575623,1.1558245526357562
1,apple,53,mango,-0.1559211667255993,1.1559211667255993
62,other ingredients,98,watermelon,-0.1563644600288514,1.1563644600288514
10,bread,14,candy,-0.1566387281503534,1.1566387281503534
15,carrot,20,cherry,-0.1577492805541676,1.1577492805541676
27,cucumber,69,pie,-0.15792803579040005,1.1579280357904
49,kiwi,69,pie,-0.15794560514377087,1.1579456051437709
31,egg tart,70,pineapple,-0.15810338108131372,1.1581033810813137
75,pudding,76,pumpkin,-0.1582096328541991,1.158209632854199
11,broccoli,96,tomato,-0.15833982078915465,1.1583398207891547
62,other ingredients,89,soup,-0.15855846220713565,1.1585584622071357
51,lemon,81,salad,-0.15895736463287546,1.1589573646328755
55,milk,95,tofu,-0.1590584458579798,1.1590584458579798
44,hanamaki baozi,51,lemon,-0.15917163396594347,1.1591716339659435
42,green beans,81,salad,-0.15933611617196108,1.159336116171961
43,hamburg,102,wonton dumplings,-0.15943109940612588,1.1594310994061259
23,cilantro mint,44,hanamaki baozi,-0.15943217177018498,1.159432171770185
25,corn,67,pear,-0.16039825699104182,1.1603982569910418
1,apple,98,watermelon,-0.16055599943844778,1.1605559994384478
13,cake,83,sausage,-0.16069149291388296,1.160691492913883
99,white button mushroom,102,wonton dumplings,-0.16090342856532414,1.1609034285653241
7,bean sprouts,37,french fries,-0.16144451394700288,1.1614445139470029
1,apple,45,ice cream,-0.1618106517016864,1.1618106517016864
16,cashew,58,okra,-0.1618988377066326,1.1618988377066326
18,celery stick,98,watermelon,-0.1621025395521516,1.1621025395521516
24,coffee,60,onion,-0.16225042055817385,1.1622504205581738
81,salad,87,shrimp,-0.16226364365839618,1.1622636436583962
9,blueberry,48,king oyster mushroom,-0.1624620208877603,1.1624620208877603
25,corn,73,pork,-0.1637474344123504,1.1637474344123504
11,broccoli,71,pizza,-0.1639654466332503,1.1639654466332503
49,kiwi,57,noodles,-0.16415404959053737,1.1641540495905374
15,carrot,23,cilantro mint,-0.16489745827455282,1.1648974582745528
10,bread,94,tea,-0.16491028799483787,1.1649102879948379
21,chicken duck,74,potato,-0.16504235855988036,1.1650423585598804
53,mango,67,pear,-0.16517239289548757,1.1651723928954876
46,juice,78,raspberry,-0.16546761011640387,1.1654676101164039
51,lemon,97,walnut,-0.1672177956858285,1.1672177956858285
6,banana,76,pumpkin,-0.16877232570187317,1.1687723257018732
34,fig,92,steak,-0.16952147050640165,1.1695214705064017
14,candy,68,pepper,-0.16952273062562018,1.1695227306256202
30,egg,91,spring onion,-0.16972250858806204,1.169722508588062
21,chicken duck,67,pear,-0.1697337871491147,1.1697337871491147
4,avocado,79,red beans,-0.16990846748285238,1.1699084674828524
24,coffee,80,rice,-0.1700576243051597,1.1700576243051597
30,egg,52,lettuce,-0.17038988219548923,1.1703898821954892
17,cauliflower,24,coffee,-0.17042147979452982,1.1704214797945298
22,chocolate,95,tofu,-0.1715023021359927,1.1715023021359927
60,onion,99,white button mushroom,-0.17208682051042978,1.1720868205104298
36,french beans,61,orange,-0.17265408906789004,1.17265408906789
19,cheese butter,90,soy,-0.1729575000916035,1.1729575000916035
45,ice cream,66,peanut,-0.17376457511557786,1.1737645751155779
44,hanamaki baozi,74,potato,-0.17404924857541793,1.174049248575418
70,pineapple,91,spring onion,-0.1740817080180821,1.174081708018082
3,asparagus,7,bean sprouts,-0.17418798105850986,1.1741879810585099
43,hamburg,61,orange,-0.1742927788603339,1.174292778860334
16,cashew,95,tofu,-0.17526773867911727,1.1752677386791173
87,shrimp,90,soy,-0.1761041213343879,1.176104121334388
25,corn,83,sausage,-0.17638535232352104,1.176385352323521
75,pudding,83,sausage,-0.1765568073392767,1.1765568073392767
13,cake,42,green beans,-0.17684996295357314,1.1768499629535731
1,apple,99,white button mushroom,-0.17689624684989713,1.1768962468498971
14,candy,58,okra,-0.1773762239386003,1.1773762239386003
4,avocado,60,onion,-0.17748786856025212,1.1774878685602521
61,orange,73,pork,-0.17768002078985856,1.1776800207898586
40,ginger,97,walnut,-0.17806638681557874,1.1780663868155787
12,cabbage,28,date,-0.1782507271019398,1.1782507271019398
56,milkshake,83,sausage,-0.17875138345631125,1.1787513834563113
12,cabbage,63,oyster mushroom,-0.17918728314266708,1.179187283142667
57,noodles,76,pumpkin,-0.17925256837379755,1.1792525683737975
18,celery stick,24,coffee,-0.17967272452101968,1.1796727245210197
30,egg,82,sauce,-0.17974968270015856,1.1797496827001586
7,bean sprouts,68,pepper,-0.17987243394517627,1.1798724339451763
60,onion,89,soup,-0.1805143046229758,1.1805143046229758
16,cashew,26,crab,-0.1812377718236935,1.1812377718236935
14,candy,41,grape,-0.1812419863257273,1.1812419863257273
70,pineapple,90,soy,-0.18197361072006446,1.1819736107200645
3,asparagus,89,soup,-0.18207431682022746,1.1820743168202275
20,cherry,52,lettuce,-0.18209748475755227,1.1820974847575523
13,cake,35,fish,-0.18251505371151433,1.1825150537115143
27,cucumber,65,peach,-0.18394218055394496,1.183942180553945
97,walnut,102,wonton dumplings,-0.18394729344205252,1.1839472934420525
37,french fries,49,kiwi,-0.18415876406949594,1.184158764069496
1,apple,38,fried meat,-0.1842313677264078,1.1842313677264078
66,peanut,95,tofu,-0.18453487120162348,1.1845348712016235
6,banana,34,fig,-0.18466649871348806,1.184666498713488
62,other ingredients,65,peach,-0.1848687526594932,1.1848687526594932
39,garlic,86,shiitake,-0.18553404439868415,1.1855340443986842
21,chicken duck,27,cucumber,-0.18614708929919876,1.1861470892991988
61,orange,83,sausage,-0.1862028686787438,1.1862028686787438
13,cake,23,cilantro mint,-0.1866758012962797,1.1866758012962797
44,hanamaki baozi,89,soup,-0.18770059002460804,1.187700590024608
70,pineapple,88,snow peas,-0.18780668933935885,1.1878066893393588
34,fig,87,shrimp,-0.1883381210012407,1.1883381210012407
12,cabbage,54,melon,-0.18865209035352093,1.188652090353521
14,candy,37,french fries,-0.188691802921358,1.188691802921358
80,rice,96,tomato,-0.18880513822505574,1.1888051382250557
54,melon,67,pear,-0.18903858447324673,1.1890385844732467
64,pasta,97,walnut,-0.18966495276940476,1.1896649527694048
43,hamburg,76,pumpkin,-0.18981583302273064,1.1898158330227306
83,sausage,97,walnut,-0.1899200079005956,1.1899200079005956
6,banana,82,sauce,-0.1899977458631832,1.1899977458631832
19,cheese butter,49,kiwi,-0.19029071328042435,1.1902907132804244
18,celery stick,60,onion,-0.19159741663979268,1.1915974166397927
7,bean sprouts,54,melon,-0.1919468552594683,1.1919468552594683
57,noodles,97,walnut,-0.19242500524084627,1.1924250052408463
62,other ingredients,95,tofu,-0.19288985930652824,1.1928898593065282
49,kiwi,102,wonton dumplings,-0.19379335403995324,1.1937933540399532
44,hanamaki baozi,77,rape,-0.19419410768137402,1.194194107681374
24,coffee,74,potato,-0.19483682456913898,1.194836824569139
18,celery stick,31,egg tart,-0.19487711040903566,1.1948771104090357
65,peach,85,shellfish,-0.19514374138155177,1.1951437413815518
15,carrot,62,other ingredients,-0.1951838974859612,1.1951838974859612
2,apricot,77,rape,-0.19571368204648132,1.1957136820464813
25,corn,92,steak,-0.1957212537800579,1.195721253780058
31,egg tart,52,lettuce,-0.19646847201672735,1.1964684720167273
55,milk,88,snow peas,-0.19677067811935411,1.1967706781193541
39,garlic,97,walnut,-0.196994874372435,1.196994874372435
37,french fries,94,tea,-0.19750712462276732,1.1975071246227673
15,carrot,99,white button mushroom,-0.19775190833823375,1.1977519083382338
